./dataset/test/08_EMPTY/1509E_CRC-Prim-HE-06_005.jpg_Row_5101_Col_4501.jpg
probability;1.0;8.881693628995984e-19;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/16F58_CRC-Prim-HE-02_003b.jpg_Row_151_Col_1.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1618A_CRC-Prim-HE-07_025.jpg_Row_751_Col_301.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/2B68_CRC-Prim-HE-09_026.jpg_Row_301_Col_301.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/7982_CRC-Prim-HE-05_013.jpg_Row_151_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/13CCC_CRC-Prim-HE-01_027.jpg_Row_151_Col_1.jpg
classification result;03_COMPLEX;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;01_TUMOR
probability;0.8145695924758911;0.1854303628206253;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/182E0_CRC-Prim-HE-07_022.jpg_Row_1_Col_301.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/7DE6_CRC-Prim-HE-02_004b.jpg_Row_1_Col_151.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1525C_CRC-Prim-HE-07.jpg_Row_301_Col_301.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/16DED_CRC-Prim-HE-05_008.jpg_Row_151_Col_601.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/17AF5_CRC-Prim-HE-08_007.jpg_Row_151_Col_151.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/5ADB_CRC-Prim-HE-04_029.jpg_Row_451_Col_1.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/14702_CRC-Prim-HE-08_016.jpg_Row_1_Col_301.jpg
classification result;03_COMPLEX;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;01_TUMOR
probability;1.0;5.761224546364729e-34;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/84F7_CRC-Prim-HE-02_022.jpg_Row_1_Col_1.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/10264_CRC-Prim-HE-07_025.jpg_Row_1801_Col_1.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/16922_CRC-Prim-HE-04_029.jpg_Row_451_Col_151.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/16491_CRC-Prim-HE-04_029.jpg_Row_301_Col_601.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/12236_CRC-Prim-HE-04_029.jpg_Row_301_Col_451.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/31BD_CRC-Prim-HE-05_024.jpg_Row_301_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/7BDE_CRC-Prim-HE-02_004b.jpg_Row_1_Col_1.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/17DDD_CRC-Prim-HE-05_015.jpg_Row_301_Col_151.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/142CD_CRC-Prim-HE-02_003b.jpg_Row_151_Col_751.jpg
classification result;01_TUMOR;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA
probability;1.0;7.750899181707496e-24;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/13314_CRC-Prim-HE-09_026.jpg_Row_151_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/4B4A_CRC-Prim-HE-07_022.jpg_Row_1201_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/12685_CRC-Prim-HE-07_022.jpg_Row_1201_Col_151.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1295D_CRC-Prim-HE-02_026.jpg_Row_1_Col_301.jpg
classification result;06_MUCOSA;03_COMPLEX;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;2.1470985376490722e-24;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/5B57_CRC-Prim-HE-08_010.jpg_Row_151_Col_151.jpg
classification result;02_STROMA;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;01_TUMOR
probability;1.0;6.166236992343221e-36;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/136A0_CRC-Prim-HE-02_006.jpg_Row_1_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/7C52_CRC-Prim-HE-09_014.jpg_Row_1_Col_151.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1735C_CRC-Prim-HE-07_025.jpg_Row_1_Col_301.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/14D2_CRC-Prim-HE-09_026.jpg_Row_151_Col_151.jpg
classification result;06_MUCOSA;03_COMPLEX;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;2.0061549192266516e-16;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/4782_CRC-Prim-HE-09_009.jpg_Row_151_Col_151.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/9D87_CRC-Prim-HE-09_025.jpg_Row_151_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/30EC_CRC-Prim-HE-02_004b.jpg_Row_1_Col_601.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/148F7_CRC-Prim-HE-06_009.jpg_Row_151_Col_151.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/16D66_CRC-Prim-HE-02_028.jpg_Row_601_Col_451.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/17534_CRC-Prim-HE-01_008.jpg_Row_151_Col_1.jpg
classification result;03_COMPLEX;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;01_TUMOR
probability;1.0;2.1490918609821983e-37;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/13286_CRC-Prim-HE-09_011.jpg_Row_151_Col_301.jpg
classification result;03_COMPLEX;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;1.0385087800715605e-20;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1334D_CRC-Prim-HE-02_007b.jpg_Row_1_Col_301.jpg
classification result;06_MUCOSA;08_EMPTY;07_ADIPOSE;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/2DBB_CRC-Prim-HE-08_001.jpg_Row_1_Col_601.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/01_TUMOR/1365_CRC-Prim-HE-08_001.jpg_Row_1_Col_1.jpg
classification result;03_COMPLEX;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/10DFD_CRC-Prim-HE-03_016.jpg_Row_901_Col_601.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1184F_CRC-Prim-HE-04.jpg_Row_1501_Col_2701.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12E5B_CRC-Prim-HE-09_023.jpg_Row_1_Col_301.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12709_CRC-Prim-HE-03_016.jpg_Row_451_Col_151.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/135A4_CRC-Prim-HE-07_016.jpg_Row_151_Col_301.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1341C_CRC-Prim-HE-05_002b.jpg_Row_601_Col_601.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/135C1_CRC-Prim-HE-03.jpg_Row_901_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/129C8_CRC-Prim-HE-04.jpg_Row_1201_Col_3001.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11D6_CRC-Prim-HE-07_014.jpg_Row_1_Col_301.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;4.0932556013982076e-21;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12BAC_CRC-Prim-HE-03_001.jpg_Row_601_Col_1201.jpg
classification result;02_STROMA;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;5.686003382389615e-28;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12405_CRC-Prim-HE-07_014.jpg_Row_901_Col_2551.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/132BC_CRC-Prim-HE-05_009b.jpg_Row_301_Col_1351.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/14485_CRC-Prim-HE-04_013.jpg_Row_1351_Col_151.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;5.2538545958213945e-08;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/145D1_CRC-Prim-HE-04.jpg_Row_1201_Col_751.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/100A6_CRC-Prim-HE-02_029.jpg_Row_601_Col_301.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13B5B_CRC-Prim-HE-06_003.jpg_Row_901_Col_1051.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/10257_CRC-Prim-HE-03_015.jpg_Row_301_Col_301.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11F90_CRC-Prim-HE-07_014.jpg_Row_451_Col_3001.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/131C4_CRC-Prim-HE-08_004.jpg_Row_451_Col_1.jpg
classification result;02_STROMA;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;1.8176257178468985e-36;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/14279_CRC-Prim-HE-06_014.jpg_Row_301_Col_901.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1143C_CRC-Prim-HE-02_015.jpg_Row_451_Col_2851.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/10E1D_CRC-Prim-HE-08_004.jpg_Row_1201_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12919_CRC-Prim-HE-07_018.jpg_Row_1501_Col_151.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;0.9628961682319641;0.03710382059216499;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/112DB_CRC-Prim-HE-03_003.jpg_Row_1_Col_301.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13367_CRC-Prim-HE-03.jpg_Row_1801_Col_301.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;2.723223461510195e-14;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/136B7_CRC-Prim-HE-06_034.jpg_Row_151_Col_301.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;4.522774918271265e-28;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13E0B_CRC-Prim-HE-02_029.jpg_Row_1051_Col_451.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;9.158838428475231e-27;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11F4C_CRC-Prim-HE-06_002.jpg_Row_301_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11FF3_CRC-Prim-HE-08_018.jpg_Row_301_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11CD3_CRC-Prim-HE-07_016.jpg_Row_301_Col_1.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;4.12670049186023e-27;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12313_CRC-Prim-HE-03_013.jpg_Row_1501_Col_901.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/102FF_CRC-Prim-HE-03_003.jpg_Row_751_Col_901.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1099F_CRC-Prim-HE-07_018.jpg_Row_1051_Col_1.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13FB0_CRC-Prim-HE-07_026.jpg_Row_901_Col_151.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/110DF_CRC-Prim-HE-03.jpg_Row_751_Col_1651.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12034_CRC-Prim-HE-03_008.jpg_Row_601_Col_301.jpg
classification result;02_STROMA;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;2.9090190326042098e-11;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1223A_CRC-Prim-HE-01_019.jpg_Row_1_Col_901.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/100A6_CRC-Prim-HE-02_015.jpg_Row_451_Col_901.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1262E_CRC-Prim-HE-04_013.jpg_Row_2701_Col_1.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;0.9982947707176208;0.0017052883049473166;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/125EE_CRC-Prim-HE-03_016.jpg_Row_451_Col_1051.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13F7F_CRC-Prim-HE-04.jpg_Row_1351_Col_3451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/10905_CRC-Prim-HE-03_013.jpg_Row_451_Col_751.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/14154_CRC-Prim-HE-03_008.jpg_Row_151_Col_1051.jpg
classification result;05_DEBRIS;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;1.248711206475197e-20;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13B44_CRC-Prim-HE-03_001.jpg_Row_1201_Col_601.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/10310_CRC-Prim-HE-04.jpg_Row_1951_Col_151.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/147E8_CRC-Prim-HE-05_002b.jpg_Row_1501_Col_1.jpg
